,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
26,Watch these two great people talk about the Impeachment Hoax. Will be by far the best hour on television! https://t.co/O8VmH3ipkw,54517,14551,2019,67625690,69068,0.1,129
27,Congressional Do Nothing Democrats are being absolutely decimated in their districts on the subject of the Impeachment Hoax. People that voted for them are literally screaming in their faces. Crazy Nancy is finding defending Shifty Schiff harder than she thought! #2020Election,79515,21999,2019,67625690,101514,0.15,277
28,"Because Nancy’s teeth were falling out of her mouth, and she didn’t have time to think! https://t.co/rx3pcyofip",107790,26705,2019,67625690,134495,0.2,111
29,Fake News! https://t.co/NWaeaG1exu,44643,12858,2019,67625690,57501,0.09,34
30,".@seanhannity, who will be interviewed on @marklevinshow tonight at 8:00 P.M., @foxnews, stated about the Impeachment Hoax, “This is outrages lying, corruption and propaganda. Should never be allowed to happen.”",48558,12514,2019,67625690,61072,0.09,211
31,"Approval Rating in Republican Party = 95%, a Record! Overall Approval Rating = 51%. Think of where I’d be without the never ending, 24 hour a day, phony Witch Hunt, that started 3 years ago!",93266,21056,2019,67625690,114322,0.17,190
32,"The @foxnewPolls, always inaccurate, are heavily weighted toward Dems. So ridiculous - same thing happened in 2016. They got it all wrong. Get a new pollster!",69993,14995,2019,67625690,84988,0.13,158
33,“The President did nothing wrong here. There is no crime.” @charliekirk11  Impeachment Hoax!,52704,11907,2019,67625690,64611,0.1,92
34,"“There is no bribery, or any crime at all, alleged in the Articles of Impeachment. This is a first in the history of our Country.” @JudgeJeanine @RepMikeJohnson",43180,11497,2019,67625690,54677,0.08,160
35,"So now Comey’s admitting he was wrong. Wow, but he’s only doing so because he got caught red handed. He was actually caught a long time ago. So what are the consequences for his unlawful conduct. Could it be years in jail? Where are the apologies to me and others, Jim?",149958,39691,2019,67625690,189649,0.28,269
36,A PERFECT phone call. “Can you do us (not me. Us is referring to our Country) a favor.” Then go on to talk about “Country” and “U.S. Attorney General.” The Impeachment Hoax is just a continuation of the Witch Hunt which has been going on for 3 years. We will win!  #MAGAKAG #2020,58810,14067,2019,67625690,72877,0.11,279
37,"As bad as the I.G. Report is for the FBI and others, and it is really bad, remember that I.G. Horowitz was appointed by Obama. There was tremendous bias and guilt exposed, so obvious, but Horowitz couldn’t get himself to say it. Big credibility loss. Obama knew everything!",91846,27690,2019,67625690,119536,0.18,273
38,Far from it! https://t.co/kXyaC1LDwV,36287,10359,2019,67625690,46646,0.07,36
39,Crooked Hillary caught again. She is a total train wreck! https://t.co/iqtuwzbaIV,80641,25412,2019,67625690,106053,0.16,81
40,Schiff’s correcting the record memo has turned out to be totally wrong (based on the I.G. Report)! A very big lie. @MariaBartiromo And @DevinNunes has turned out to be completely right. Congratulations to Devin. The Fake News Media should apologize to all!,59815,17781,2019,67625690,77596,0.11,256
41,"Wow, that would be big. Always heard Jeff is very smart! https://t.co/7yDPU4N3wd",54685,12692,2019,67625690,67377,0.1,80
42,"Thank you for your honesty Jeff. All of the Democrats know you are right, but unlike you, they don’t have the “guts” to say so! https://t.co/OUc46HUwPq",71404,17982,2019,67625690,89386,0.13,151
43,I will see Navy at the White House to present the Commander-in-Chief’s Trophy! https://t.co/V3oAZjWqEo,50079,10398,2019,67625690,60477,0.09,102
44,"Incredible young, strong and brilliant people. Army/Navy! https://t.co/I4F8xIxorA",74354,13935,2019,67625690,88289,0.13,81
45,Congratulations to Tiger and the entire U.S. Team on a great comeback and tremendous WIN. True Champions! https://t.co/wyjBAgoF7J,85570,15590,2019,67625690,101160,0.15,129
46,"It was my Great Honor to attend the 120th Army-Navy game today in Philadelphia, Pennsylvania! @NavyFB @ArmyWP_Football @ArmyNavyGame https://t.co/HipWiZKmiP",59722,13907,2019,67625690,73629,0.11,156
47,Both Commiecast MSNBC &amp; Fake News CNN are watching their Ratings TANK.  Fredo on CNN is dying. Don’t know why @FoxNews wants to be more like them? They’ll all die together as other outlets take their place. Only pro Trump Fox shows do well. Rest are nothing. How’s Shep doing?,95718,24758,2019,67625690,120476,0.18,280
48,"Hard to believe that @FoxNews will be interviewing sleazebag &amp; totally discredited former FBI Director James Comey, &amp; also corrupt politician Adam “Shifty” Schiff. Fox is trying sooo hard to be politically correct, and yet they were totally shut out from the failed Dem debates!",92745,23454,2019,67625690,116199,0.17,286
49,Congratulations @NavyFB! https://t.co/eoDccVFzJS,35508,7775,2019,67625690,43283,0.06,48
50,"The last time I spoke to Debbie Dingell was her call thanking me for granting top memorial and funeral service honors for her then just departed husband, long time Congressman John Dingell. Now I watch her ripping me as part of the Democrats Impeachment Hoax. Really pathetic!",105396,24714,2019,67625690,130110,0.19,276
51,https://t.co/zHSZxlgYvT,75401,18256,2019,67625690,93657,0.14,23
52,"Chuck Schumer sat for years during the Obama Administration and watched as China ripped off the United States. He &amp; the Do Nothing Democrats did NOTHING as this $ carnage took place. Now, without even seeing it, he snipes at our GREAT new deal with China. Too bad Cryin’ Chuck!",122038,32748,2019,67625690,154786,0.23,281
53,"On my way to the #ArmyNavyGame in Philadelphia, Pennsylvania! https://t.co/tWnDNRFyO1",62557,12671,2019,67625690,75228,0.11,85
54,https://t.co/Z0VHUlAwMD,70370,20913,2019,67625690,91283,0.13,23
55,https://t.co/97NvLGxMuj,41268,12775,2019,67625690,54043,0.08,23
56,"“There are 31 House Democrats in Trump won Congressional Districts. Those Dems will have to answer to their constituents come 2020. If you look at the facts, there’s no crime, there’s no witness, there’s no evidence, there’s no victim, President Zelensky said there was....",79968,20959,2019,67625690,100927,0.15,273
57,"“Independent voters are fed up and frustrated with the Democrats.” Congressman Michael Waltz, Florida",69058,14705,2019,67625690,83763,0.12,101
58,"After watching the disgraceful way that a wonderful man, @BrettKavanaugh, was treated by the Democrats, and now seeing first hand how these same Radical Left, Do Nothing Dems are treating the whole Impeachment Hoax, I understand why so many Dems are voting Republican!",113058,27725,2019,67625690,140783,0.21,268
59,25 Million Evangelical Christians are not registered to vote. We are working hard to get them registered! @robertjeffress @LouDobbs,108480,29014,2019,67625690,137494,0.2,131
60,“The FBI declares in a court filing that it has absolutely no records of disciplinary action against any lawyers in Russia Fisa Case despite 17 acts of misconduct. There is nothing noble about their leadership. FISA Court appears to be either corrupt or incompetent.” @LouDobbs,88428,26831,2019,67625690,115259,0.17,277
61,"It’s not fair that I’m being Impeached when I’ve done absolutely nothing wrong! The Radical Left, Do Nothing Democrats have become the Party of Hate. They are so bad for our Country!",168256,34419,2019,67625690,202675,0.3,182
62,"HAPPY BIRTHDAY! #Guard383 
https://t.co/iMnczcCHgN",56611,14251,2019,67625690,70862,0.1,51
63,“This whole process has been rigged from the start.”  @RepDLesko,83086,17879,2019,67625690,100965,0.15,64
64,"We have agreed to a very large Phase One Deal with China. They have agreed to many structural changes and massive purchases of Agricultural Product, Energy, and Manufactured Goods, plus much more. The 25% Tariffs will remain as is, with 7 1/2% put on much of the remainder....",98600,25755,2019,67625690,124355,0.18,276
65,"The Wall Street Journal story on the China Deal is completely wrong, especially their statement on Tariffs. Fake News. They should find a better leaker!",109068,27183,2019,67625690,136251,0.2,152
66,Record Stock Market &amp; Jobs!,80943,16221,2019,67625690,97164,0.14,31
67,"How do you get Impeached when you have done NOTHING wrong (a perfect call), have created the best economy in the history of our Country, rebuilt our Military, fixed the V.A. (Choice!), cut Taxes &amp; Regs, protected your 2nd A, created Jobs, Jobs, Jobs, and soooo much more? Crazy!",139410,31219,2019,67625690,170629,0.25,282
68,"Congratulations to @foxandfriends on being named, BY FAR, the Number One Rated cable news show. CNN and MSNBC have totally tanked, their ratings are terrible. They have zero credibility!",80924,17234,2019,67625690,98158,0.15,186
69,“All of our presidents would be impeached under this Rogue House of Democrat Leadership.” @marklevinshow,58816,14126,2019,67625690,72942,0.11,104
70,The Republican Party is more united now than at any time in its history - by far!,101161,18694,2019,67625690,119855,0.18,81
71,The Do Nothing Democrats have become the Party of lies and deception! The Republicans are the Party of the American Dream!,87001,20530,2019,67625690,107531,0.16,122
72,"Poll numbers have gone through the roof in favor of No Impeachment, especially with Swing States and Independents in Swing States. People have figured out that the Democrats have no case, it is a total Hoax. Even Pelosi admitted yesterday that she began this scam 2 1/2 years ago!",87596,21635,2019,67625690,109231,0.16,280
73,"My Approval Rating in the Republican Party is 95%, a Record. Thank you! #2020Election",82826,16029,2019,67625690,98855,0.15,85
74,"The Republicans House members were fantastic yesterday. It always helps to have a much better case, in fact the Dems have no case at all, but the unity &amp; sheer brilliance of these Republican warriors, all of them, was a beautiful sight to see. Dems had no answers and wanted out!",84986,20635,2019,67625690,105621,0.16,283
75,Congratulations to Boris Johnson on his great WIN! Britain and the United States will now be free to strike a massive new Trade Deal after BREXIT. This deal has the potential to be far bigger and more lucrative than any deal that could be made with the E.U. Celebrate Boris!,201002,47333,2019,67625690,248335,0.37,274
76,“Last night House Judiciary Chairman Jerry Nadler admitted that Democrats are pursuing Impeachment because it’s too dangerous to simply let the American people pick the next president in 2020.” @kilmeade  @FoxNews,76476,23936,2019,67625690,100412,0.15,213
77,Looking like a big win for Boris in the U.K.!,129487,20328,2019,67625690,149815,0.22,45
78,"Nancy Pelosi just got duped in an interview to admitting that she has been working on impeaching me for “two and a half years.” In other words, she lied. This was the Radical Left, Do Nothing Democrats plan all along, long before the Ukraine phone call. Impeachment Hoax!",137906,39270,2019,67625690,177176,0.26,271
79,“I think it’s obvious to all the American public that this is a railroad job!” @JimPressOffice https://t.co/MlYNny1pqg,50237,15280,2019,67625690,65517,0.1,118
80,"I also have constantly asked, “Why aren’t Germany, France and other European countries helping Ukraine more? They are the biggest beneficiaries. Why is it always the good ol’ United States?” The Radical Left, Do Nothing Democrats, never mention this at their phony hearing!",88134,21937,2019,67625690,110071,0.16,273
81,"Dems Veronica Escobar and Jackson Lee purposely misquoted my call. I said I want you to do us (our Country!) a favor, not me a favor. They know that but decided to LIE in order to make a fraudulent point! Very sad.",94183,24764,2019,67625690,118947,0.18,214
82,"Getting VERY close to a BIG DEAL with China. They want it, and so do we!",156676,28574,2019,67625690,185250,0.27,72
83,Big!!! https://t.co/powyhHM50y,37403,10322,2019,67625690,47725,0.07,30
84,ANTIFA will not be going after Bryce or @ColbyCovMMA anytime soon. They much prefer people who can’t fight back! https://t.co/s2M2RHkDsE,61004,16722,2019,67625690,77726,0.11,136
85,#ThrowbackThursday🇺🇸 https://t.co/8gd1OEtu3h,81183,18324,2019,67625690,99507,0.15,44
86,I agree! https://t.co/lZeAPRqgNa,29932,7757,2019,67625690,37689,0.06,32
87,Dirty cops! https://t.co/CVC1awEjZE,35045,10561,2019,67625690,45606,0.07,35
88,Amazing! https://t.co/powyhHM50y,22423,5928,2019,67625690,28351,0.04,32
89,Very dishonest pols! https://t.co/N12Q4RcHuH,23313,5944,2019,67625688,29257,0.04,44
90,True! https://t.co/CVC1awEjZE,20252,5464,2019,67625688,25716,0.04,29
91,Congratulations to JUDGE LAWRENCE VANDYKE on being confirmed to the Ninth Circuit. Great job!,62554,13154,2019,67625688,75708,0.11,93
92,Very sad! https://t.co/N12Q4RcHuH,33002,8268,2019,67625688,41270,0.06,33
93,"I will be there in two weeks, The Southern White House! https://t.co/2djJrzAEfZ",49030,9141,2019,67625688,58171,0.09,79
94,What a great evening! https://t.co/1hNqDdVayL,22712,4669,2019,67625688,27381,0.04,45
95,Thank you! https://t.co/JxbhOpL4Zo,17638,4010,2019,67625688,21648,0.03,34
96,A fantastic night in Pennsylvania! https://t.co/GZfQGbTIOl,17474,3979,2019,67625688,21453,0.03,58
97,Great deal for USA! https://t.co/9ViVwNYbSL,22516,6416,2019,67625688,28932,0.04,43
98,"So ridiculous. Greta must work on her Anger Management problem, then go to a good old fashioned movie with a friend! Chill Greta, Chill! https://t.co/M8ZtS8okzE",230382,56722,2019,67625688,287104,0.42,160
99,No crime! https://t.co/8BF9BOEraE,21852,5921,2019,67625688,27773,0.04,33
100,"It’s great to have a wonderful subject, President Trump. Fake News like CNN &amp; MSNBC are dying. If they treated me fairly, they would do well. Have Zero credibility! https://t.co/Yt8N8Dgsco",28801,6706,2019,67625688,35507,0.05,192
101,“New Polls Say Most Americans Oppose Impeachment.” @foxandfriends  I did nothing wrong. This will be the first Impeachment ever where there was no crime. They don’t even allege a crime. Crazy!,84150,18814,2019,67625688,102964,0.15,192
102,Great Rally in Pennsylvania last night. Congressman Lloyd Smucker (PA-11) was there and I informed him that he has my complete and total Endorsement for the upcoming 2020 Election. Lloyd has done a great job. I am with him all the way!  #MAGA,73429,15854,2019,67625688,89283,0.13,242
103,They spied on my campaign! https://t.co/sOotkhk5fw,93393,27397,2019,67625688,120790,0.18,50
104,They will never do it! https://t.co/5vlnzRg6GN,40935,11704,2019,67625688,52639,0.08,46
105,"The News Media in our Country is FAKE and in many cases, totally CORRUPT! https://t.co/hj9plf0GMC",68292,21596,2019,67625688,89888,0.13,97
106,"“The Exclusive @Ami_Magazine Poll, What Orthodox Jews really think about President Trump” @JakeTurx https://t.co/bYaDIbKPAa https://t.co/TRtFKA8bGj",23581,7065,2019,67625688,30646,0.05,147
107,"Wow! All of our priorities have made it into the final NDAA: Pay Raise for our Troops, Rebuilding our Military, Paid Parental Leave, Border Security, and Space Force! Congress – don’t delay this anymore! I will sign this historic defense legislation immediately!",119850,28763,2019,67625688,148613,0.22,262
108,“Zero evidence that any law was broken. They’re not even alleging that a law was broken. This is an abuse of the Constitution. It is using Impeachment as a campaign tool.” @SenTedCruz,80561,21788,2019,67625688,102349,0.15,183
109,They were just upset that I demanded they pay their fair share for NATO. Their countries are delinquent. I raised $530 Billion more from NATO countries! Thank you Charles. https://t.co/1klX5GtK8r,59244,15946,2019,67625688,75190,0.11,195
110,https://t.co/ruQBK6gNLL,37643,11958,2019,67625688,49601,0.07,23
111,"After years of rebuilding OTHER NATIONS, we are finally rebuilding OUR NATION. In everything we do, we are putting AMERICA FIRST! #KAG2020 https://t.co/sS0Y01MJYd",77041,20047,2019,67625688,97088,0.14,162
112,"Day after day, we are exposing the depravity, dishonesty and sickness of the corrupt Washington establishment — and with your help, we are going to complete the mission and DRAIN THE SWAMP! #KAG2020 https://t.co/SM5hocqoNi",68324,18846,2019,67625688,87170,0.13,222
113,"THANK YOU PENNSYLVANIA! With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING! We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! 
https://t.co/g64HD9yL9N",96335,27739,2019,67625688,124074,0.18,280
114,"Just had a very good meeting with Foreign Minister Sergey Lavrov and representatives of Russia. Discussed many items including Trade, Iran, North Korea, INF Treaty, Nuclear Arms Control, and Election Meddling. Look forward to continuing our dialogue in the near future! https://t.co/tHecH9a9ck",44955,10865,2019,67625688,55820,0.08,293
115,"On my way to Hershey, Pennsylvania for a rally. See everyone soon. I love Hershey chocolate! https://t.co/bDUYBK8KRc",98437,18729,2019,67625688,117166,0.17,116
116,"Just received a briefing on the horrific shootout that took place in Jersey City, NJ. Our thoughts &amp; prayers are w/ the victims &amp; their families during this very difficult &amp; tragic time. We will continue to monitor the situation as we assist local &amp; state officials on the ground.",71239,14561,2019,67625688,85800,0.13,296
117,"Read the Transcripts! “us” is a reference to USA, not me!",78389,17410,2019,67625688,95799,0.14,57
118,"Shifty Schiff, a totally corrupt politician, made up a horrible and fraudulent statement, read it to Congress, and said those words came from me. He got caught, was very embarrassed, yet nothing happened to him for committing this fraud. He’ll eventually have to answer for this!",141709,35243,2019,67625688,176952,0.26,279
119,WITCH HUNT!,92417,19196,2019,67625688,111613,0.17,11
120,"Nadler just said that I “pressured Ukraine to interfere in our 2020 Election.” Ridiculous, and he knows that is not true. Both the President &amp; Foreign Minister of Ukraine said, many times, that there “WAS NO PRESSURE.” Nadler and the Dems know this, but refuse to acknowledge!",84350,21924,2019,67625688,106274,0.16,280
121,Looking like very good Democrat support for USMCA. That would be great for our Country!,64216,13594,2019,67625688,77810,0.12,87
122,"America’s great USMCA Trade Bill is looking good. It will be the best and most important trade deal ever made by the USA. Good for everybody - Farmers, Manufacturers, Energy, Unions - tremendous support. Importantly, we will finally end our Country’s worst Trade Deal, NAFTA!",86242,20973,2019,67625688,107215,0.16,275
123,"To Impeach a President who has proven through results, including producing perhaps the strongest economy in our country’s history, to have one of the most successful presidencies ever, and most importantly, who has done NOTHING wrong, is sheer Political Madness! #2020Election",110491,28225,2019,67625688,138716,0.21,276
124,“I can’t remember anything quite like this (the I.G. Report).” @brithume @BretBaier,48558,11800,2019,67625688,60358,0.09,83
125,"I don’t know what report current Director of the FBI Christopher Wray was reading, but it sure wasn’t the one given to me. With that kind of attitude, he will never be able to fix the FBI, which is badly broken despite having some of the greatest men &amp; women working there!",131254,33708,2019,67625688,164962,0.24,277
126,"“You have to look at the 17 instances of misconduct cited in the Report, they are very bad. The FISA Court was clearly taken for a ride on this, a failure of the FBI up and fown the chain of command. It’s about as strong a medicine as I’ve seen in a report of this kind...",71239,19527,2019,67625688,90766,0.13,272
127,A great choice. Bill is a winner! https://t.co/yxrB8aDIL9,63542,12817,2019,67625688,76359,0.11,57
128,Read the Transcripts!,116448,23679,2019,67625688,140127,0.21,21
129,True! https://t.co/1seRjQ11ru,58256,15658,2019,67625688,73914,0.11,29
130,The Do Nothing Democrats are a disgrace! https://t.co/BlaAqsiw8z,72218,19485,2019,67625688,91703,0.14,64
131,The best Economy ever! https://t.co/Ql8f16uGXD,75260,19806,2019,67625688,95066,0.14,46
132,Witch Hunt! https://t.co/XrJSUsm9Wq,53133,14069,2019,67625688,67202,0.1,35
133,The Real Deal! https://t.co/jUXHPU85PQ,72215,22726,2019,67625688,94941,0.14,38
134,Witch Hunt! https://t.co/JIJk7l5TAX,43196,12366,2019,67625688,55562,0.08,35
135,Let our great soldiers fight! https://t.co/qBGdF9sVnJ,57606,14625,2019,67616848,72231,0.11,53
136,AMERICA FIRST! https://t.co/dOU1MK1Lwu,59595,15333,2019,67616848,74928,0.11,38
137,“The Democrats have thrown a wrecking ball at our Democracy.” @MariaBartiromo,60777,14145,2019,67616848,74922,0.11,77
138,“No president in American history has been treated like this.” @marklevinshow,118300,25501,2019,67616848,143801,0.21,77
139,.CNN is a ratings disaster. Lost all credibility! https://t.co/SKnLFNTGzU,57849,14821,2019,67616848,72670,0.11,73
140,What he did is illegal. Schiff is a corrupt politician and a criminal! https://t.co/uLzJY5MjW3,75051,22832,2019,67616848,97883,0.14,94
141,"“This would be the first Impeachment in American history without a specific criminal statute or crime that the president whose impeached would have allegedly committed.” Paul Gigot, The Wall Street Journal",75545,20837,2019,67616848,96382,0.14,205
142,"“The Democrats haven’t come up with a smocking gun. Nancy Pelosi, by raising this to the level of Impeachment, has raised the bar impossibly high. This comes after three years of nonstop investigations of Trump, the Russian collusion narrative, the Mueller Report, &amp; now the.....",51773,13627,2019,67616848,65400,0.1,283
143,I.G. report out tomorrow. That will be the big story!,106244,26576,2019,67616848,132820,0.2,53
144,“I think the Democrats are going to lose many members over this.” @DebbieLesko @edhenry,33245,8111,2019,67616848,41356,0.06,87
145,The Wall is going up fast! https://t.co/8tmUsC9oPq,52146,11935,2019,67616848,64081,0.09,50
146,"I got NATO countries to pay 530 Billion Dollars a year more, and the U.S. less, and came home to a Fake News Media that mocked me. Didn’t think that was possible!",114089,27554,2019,67616848,141643,0.21,162
147,Great! https://t.co/YEbqKEJBq2,19358,4748,2019,67616848,24106,0.04,30
148,"Don’t get why @FoxNews puts losers on like @RepSwalwell (who got ZERO as presidential candidate before quitting), Pramila Jayapal, David Cicilline and others who are Radical Left Haters? The Dems wouldn’t let @FoxNews get near their bad ratings debates, yet Fox panders. Pathetic!",54958,14507,2019,67616848,69465,0.1,280
149,"“Any president has the authority to investigate corruption. The President himself released the transcript of the call. Now the Democrats have no evidence of a crime and no evidence of violating the law. This is a kangaroo court in the House, but it’s going to go to the Senate,...",77014,19370,2019,67616848,96384,0.14,280
150,".@SenTedCruz  “The Democrats are now admitting that they can’t prove a crime, they can’t prove a law was violated, and here’s why. Any president, any administration, is justified in investigating corruption, and there was serious evidence of real corruption concerning Hunter....",54475,16059,2019,67616848,70534,0.1,279
151,"Less than 48 hours before start of the Impeachment Hearing Hoax, on Monday, the No Due Process, Do Nothing Democrats are, believe it or not, changing the Impeachment Guidelines because the facts are not on their side. When you can’t win the game, change the rules!",118166,32107,2019,67616848,150273,0.22,264
152,"Kim Jong Un is too smart and has far too much to lose, everything actually, if he acts in a hostile way. He signed a strong Denuclearization Agreement with me in Singapore. He does not want to void his special relationship with the President of the United States or interfere.... https://t.co/THfOjfB2uE",43036,11762,2019,67616848,54798,0.08,303
153,https://t.co/HvENCXZBYe,50944,16550,2019,67616848,67494,0.1,23
154,https://t.co/kaiJymPjE9,42132,13275,2019,67616848,55407,0.08,23
155,"Congratulations to @TitoOrtiz on tonight’s huge WIN, a Great American Patriot! https://t.co/m4tJpfzVte",57485,13676,2019,67616848,71161,0.11,102
156,"The United States Secret Service Deputy Assistant Director, Anthony Ornato, will become my new Deputy Chief of Staff for Operations. I have worked with Tony for 3 years - he will do a fantastic job! Thank you to Dan Walsh for his great service, and congratulations to Tony!",65775,14595,2019,67616848,80370,0.12,273
157,"“Not only have the Democrats not advanced key pieces of legislation that would help the economy, but the polls, especially in early states, are showing that voters are tuning out.” @PeteHegseth They don’t want our greatest of all presidents impeached!",55390,14823,2019,67616848,70213,0.1,251
158,"“Why re-elect Democrats when you know that this is what they are doing with their majority. Their case is not strong because first it was Russian Collusion, then it was obstruction, then it was Ukraine, now their pivoting back to Russia. Why would they be doing that?” Lisa Booth",72344,18826,2019,67616848,91170,0.13,279
159,Our Economy is the envy of the World!,136826,24506,2019,67616848,161332,0.24,37
160,"Hard to believe, but if Nancy Pelosi had put our great Trade Deal with Mexico and Canada, USMCA, up for a vote long ago, our economy would be even better. If she doesn’t move quickly, it will collapse!",82527,22011,2019,67616848,104538,0.15,201
161,The United States will not rest until we bring every American wrongfully detained in Iran and around the world back home to their loved ones! https://t.co/2kWgJhvrtY,68516,18180,2019,67616848,86696,0.13,165
162,"Taken during the Obama Administration (despite $150 Billion gift), returned during the Trump Administration. Thank you to Iran on a very fair negotiation. See, we can make a deal together! https://t.co/rZaY9p8xzV",54185,15885,2019,67616848,70070,0.1,212
163,"While the world is not doing well economically, our Country is doing better, perhaps, than it has ever done before. Jobs, Jobs, Jobs!",96333,20807,2019,67616848,117140,0.17,133
164,"Read the Transcripts! Also, see where I say “us” (our Country) as opposed to “me” (meaning me) and where I then say that the Attorney General (of the United States) will call you. People still remember Schiff’s made up and fraudulent version of my conversation. Witch Hunt!",106490,25393,2019,67616848,131883,0.2,273
165,"Why is the World Bank loaning money to China? Can this be possible? China has plenty of money, and if they don’t, they create it. STOP!",137750,35658,2019,67616848,173408,0.26,135
166,Fake News @CNN is reporting that I am “still using personal cell phone for calls despite repeated security warnings.” This is totally false information and reporting. I haven’t had a personal cell phone for years. Only use government approved and issued phones. Retract!,130327,36087,2019,67616848,166414,0.25,270
167,"Nadler hasn’t had a single fact witness testify! Zero substance—Country wants #USMCA and Growth, not Impeachment. Polls have tanked on the Do Nothing Democrats!",73715,19099,2019,67616848,92814,0.14,160
168,"GREAT WORK yesterday by the Senate to support our Historically Black Colleges and Universities! Thank you @BetsyDeVosED, @SenAlexander, and @SenatorTimScott for your leadership...",36770,9460,2019,67616848,46230,0.07,179
169,"Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete &amp; Total Endorsement!",35291,9226,2019,67616848,44517,0.07,283
170,"All necessary work has been completed to declare Mexican Cartels terrorist organizations. Statutorily we are ready to do so. However, at the request of a man who I like and respect, and has worked so well with us, President Andres Manuel @LopezObrador_ we....",57429,15504,2019,67616848,72933,0.11,259
171,"JOBS, JOBS, JOBS! https://t.co/QCtWgld2RW",95230,27002,2019,67616848,122232,0.18,41
172,"King Salman of Saudi Arabia just called to express his sincere condolences and give his sympathies to the families and friends of the warriors who were killed and wounded in the attack that took place in Pensacola, Florida....",76924,20734,2019,67616848,97658,0.14,226
173,"Just received a full briefing on the tragic shooting at NAS Pensacola in Florida, and spoke to @GovRonDeSantis. My thoughts and prayers are with the victims and their families during this difficult time. We are continuing to monitor the situation as the investigation is ongoing.",59594,13616,2019,67616848,73210,0.11,279
174,"Without the horror show that is the Radical Left, Do Nothing Democrats, the Stock Markets and Economy would be even better, if that is possible, and the Border would be closed to the evil of Drugs, Gangs and all other problems! #2020",89139,23525,2019,67616848,112664,0.17,233
175,"“This is a blowout. Look at these manufacturing numbers, a blowout.” @MariaBartiromo",69392,16118,2019,67616848,85510,0.13,84
176,GREAT JOBS REPORT!,96379,18022,2019,67616848,114401,0.17,18
177,"Stock Markets Up Record Numbers. For this year alone, Dow up 18.65%, S&amp;P up 24.36%, Nasdaq Composite up 29.17%. “It’s the economy, stupid.”",90467,21099,2019,67616848,111566,0.16,143
178,Do not believe any article or story you read or see that uses “anonymous sources” having to do with trade or any other subject. Only accept information if it has an actual living name on it. The Fake News Media makes up many “sources say” stories. Do not believe them!,157547,38597,2019,67616848,196144,0.29,268
179,Where’s the Fake Whistleblower? Where’s Whistleblower number 2? Where’s the phony informer who got it all wrong?,137431,31012,2019,67616848,168443,0.25,112
180,"The story today that we are sending 12,000 troops to Saudi Arabia is false or, to put it more accurately, Fake News!",108905,27587,2019,67616848,136492,0.2,116
181,https://t.co/nSyY8ysJtp,108764,27200,2019,67616848,135964,0.2,23
182,Republican Approval Rating = 95%. Thank you!,165380,29185,2019,67616848,194565,0.29,44
183,"Nancy Pelosi just had a nervous fit. She hates that we will soon have 182 great new judges and sooo much more. Stock Market and employment records. She says she “prays for the President.” I don’t believe her, not even close. Help the homeless in your district Nancy. USMCA?",192117,50390,2019,67616848,242507,0.36,273
184,THANK YOU! #MAGA🇺🇸 https://t.co/v8KfvhqnXE,120859,26755,2019,67616848,147614,0.22,42
185,"The Do Nothing, Radical Left Democrats have just announced that they are going to seek to Impeach me over NOTHING. They already gave up on the ridiculous Mueller “stuff,” so now they hang their hats on two totally appropriate (perfect) phone calls with the Ukrainian President....",81997,21175,2019,67616848,103172,0.15,280
186,"The Do Nothing Democrats had a historically bad day yesterday in the House. They have no Impeachment case and are demeaning our Country. But nothing matters to them, they have gone crazy. Therefore I say, if you are going to impeach me, do it now, fast, so we can have a fair....",132068,33610,2019,67616848,165678,0.25,279
187,"Tremendous things achieved for U.S. on my NATO trip. Proudly for our Country, no President has ever achieved so much in so little time. Without a U.S. increase, other countries have already increased by $130 Billion-with $400 Billion soon. Such a thing has never been done before!",70336,16838,2019,67616848,87174,0.13,280
188,"When I said, in my phone call to the President of Ukraine, “I would like you to do US a favor though because our country has been through a lot and Ukraine knows a lot about it.” With the word “us” I am referring to the United States, our Country. I then went on to say that......",100055,21657,2019,67616848,121712,0.18,280
189,"Just read the best Maureen Dowd column, in the New York Times, EVER (although she treated me great before politics), but it was written by her brother, Kevin. Someone in the News Media should hire her wonderful, talented, and very smart brother! https://t.co/lO9s1qLK8A",47430,13461,2019,67616848,60891,0.09,269
190,".@NATO has now recognized SPACE as an operational domain and the alliance is STRONGER for it. U.S. leadership ensures peace through strength and we must continue to show strength and WIN on all fronts – land, air, sea, and SPACE!",68980,16684,2019,67625690,85664,0.13,229
191,"The Fake News Media is doing everything possible to belittle my VERY successful trip to London for NATO. I got along great with the NATO leaders, even getting them to pay $130 Billion a year more, &amp; $400 Billion a year more in 3 years. No increase for U.S., only deep respect!",148849,33874,2019,67625690,182723,0.27,280
192,"Great progress has been made by NATO over the last three years. Countries other than the U.S. have agreed to pay 130 Billion Dollars more per year, and by 2024, that number will be 400 Billion Dollars. NATO will be richer and stronger than ever before....",82615,18312,2019,67625690,100927,0.15,255
