,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance
1302,"25' minutos del primer tiempo

Olimpia 0 - Real España 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",15,1,2019,196452,16,0.01
1303,"10' minutos del primer tiempo

Olimpia 0 - Real España 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",14,2,2019,196452,16,0.01
1304,"Comienza el partido en el Nacional

Olimpia 0 - Real España 0 

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/vGvU2q5dqf",22,2,2019,196452,24,0.01
1305,"Asi salimos hoy 

¡Vamos Olimpia! 

#ElMásGrandeDeCa https://t.co/l9lKDsv63L",65,17,2019,196452,82,0.04
1306,"¡Hoy juega La Pimpa!

📅 Domingo 17/02/19
⏱ 4:00 pm
🏟 Estadio Nacional de Tegucigalpa
📺 Canal 5

¡Vamos a llenar el Nacional!

Precios: Silla 250 sombra 120 y Sol 70

Niños menores de 12 años en Sol entran gratis en compañía de un adulto.

🦁💪👊

#ElMásGrandeDeCa https://t.co/1L6rBAb2JR",95,29,2019,196452,124,0.06
1307,"¡Olimpista! El Nacional nos espera mañana

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/Pl4NEBIEPQ",143,34,2019,196452,177,0.09
1308,Dia de medios entrevista a PF Alejandro Martinez Vía Canal de Youtube Club Olimpia Deportivo https://t.co/e5OBGNf8My,24,6,2019,196452,30,0.02
1309,"¡Gracias Olimpistas del mundo entero!

El Club con mas interacciones de Honduras también en Twitter.

#ElMásGrandeDeCa 

@DeporFinanzas https://t.co/kqBLei9lTC",121,31,2019,196452,152,0.08
1310,"Ya podes disfrutar del resumen del juego de anoche entre Juticalpa y Olimpia en el Juan Ramon Brevé.

Juticalpa 0 - Olimpia 4 

Vía canal de Youtube Club Olimpia Deportivo

 https://t.co/7ZJszyo8YC",44,6,2019,196452,50,0.03
1311,"Hoy es el Dia Internacional de la Lucha contra El Cáncer Infantil y el Club Olimpia Deportivo de la mano con la Fundación Hondureña Para La Lucha Del Niño Con Cáncer invita a todo el pueblo hondureño a unirse a esta causa de amor y superación.

Visitá https://t.co/LbxNJ5r3aj https://t.co/FLSY9CAfaH",60,19,2019,196452,79,0.04
1312,"¡Olimpista! ¡Vamos a llenar el Nacional!

Venta de boletos solo en puntos Tengo. 

¡Abandonarte jamas!

Precios: Silla 250 sombra 120 y Sol 70

Niños menores de 12 años en Sol entran gratis en compañía de un adulto.

#ElMásGrandeDeCa https://t.co/uFV19xjXx9",76,28,2019,196452,104,0.05
1313,Elegí al jugador del partido entre Juticalpa - Olimpia,22,4,2019,196452,26,0.01
1314,"¡Finaaaaaaal! 

Victoria contundente en Juticalpa

Juticalpa 0 - Olimpia 4

Jorge Bengúche (10,23)
Jerry Bengston (14)
Elmer Güity (76)

#ElMásGrandeDeCa https://t.co/PaIjqBVAiF",166,63,2019,196452,229,0.12
1315,"Tercer y último cambio en Olimpia a los 80' minutos del segundo tiempo

Sale:Jorge Bengúche
Entra: Carlos Will Mejia

¡Vamos Olimpia!

#ElMásGrandeDeCa",14,0,2019,196452,14,0.01
1316,"¡Que bueno que es Jorge Alvarez!

¡Vamos Olimpia!

#ElMásGrandeDeCa",42,13,2019,196452,55,0.03
1317,"Segundo cambio en Olimpia a los 77' minutos del segundo tiempo

Sale:Leandro Sosa
Entra: Axel Gomez

¡Vamos Olimpia!

#ElMásGrandeDeCa",12,0,2019,196452,12,0.01
1318,"¡Goooooooooooooooool!
¡Goooooooooooooooool!

¡Elmer Güity a los 76 minutos del segundo tiempo!

Juticalpa 0 - Olimpia 4

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/819zB6gJVW",85,21,2019,196452,106,0.05
1319,"72' minutos del segundo tiempo en el Juan Ramón Brevé de Juticalpa:

Juticalpa 0 - Olimpia 3

¡Vamos Olimpia!

#ElMásGrandeDeCa",17,0,2019,196452,17,0.01
1320,"Cambio en Olimpia a los 61' minutos del segundo tiempo

Sale:Alejandro Reyes
Entra: Guillermo Chavasco

¡Vamos Olimpia!

#ElMásGrandeDeCa",19,1,2019,196452,20,0.01
1321,"56' minutos del segundo tiempo en el Juan Ramón Brevé de Juticalpa:

Juticalpa 0 - Olimpia 3

¡Vamos Olimpia!

#ElMásGrandeDeCa",23,1,2019,196452,24,0.01
1322,"Inicia el segundo tiempo en el Juan Ramón Brevé de Juticalpa:

Juticalpa 0 - Olimpia 3

Jorge Bengúche (10,23)
Jerry Bengston.  (14)

¡Vamos Olimpia!

#ElMásGrandeDeCa",29,3,2019,196452,32,0.02
1323,"Final del primer tiempo en el Juan Ramón Brevé de Juticalpa:

Juticalpa 0 - Olimpia 3

Jorge Bengúche (10,23)
Jerry Bengston.  (14)

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/G2mJAhjNIo",33,11,2019,196452,44,0.02
1324,"35' minutos del primer tiempo

Juticalpa 0 - Olimpia 3 

Jorge Bengúche (2) Jerry Bengston

¡Vamos Olimpia!

#ElMásGrandeDeCa",33,6,2019,196452,39,0.02
1325,"¡Gooooooooooooool!
¡Gooooooooooooool!

¡Llegó el tercero! Jorge Renan Bengúche a los 23 minutos del primer tiempo

Juticalpa 0 - Olimpia 3

#ElMásGrandeDeCa https://t.co/Or76ZwW15D",81,22,2019,196452,103,0.05
1326,"¡Gooooooooooooooool!
¡Gooooooooooooooool!

El mejor delantero de Honduras

Jerry Bengston a los 14 minutos

Juticalpa 0 - Olimpia 2

#ElMásGrandeDeCa https://t.co/zoAJr2BMDn",67,18,2019,196452,85,0.04
1327,"¡Gooooooooooool!
¡Gooooooooooool!

Jorge Benguche abre el marcador a los 10 minutos.

Juticalpa 0 - Olimpia 1

#ElMásGrandeDeCa https://t.co/jqOadW5B5r",42,12,2019,196452,54,0.03
1328,"Inicia el partido en el Juan Ramón Brevé Vargas 

Juticalpa 0 - Olimpia 0

¡Vamos Olimpia! 

#ElMásGrandeDeCa https://t.co/VN8CezIhsr",18,1,2019,196452,19,0.01
1329,"Asi jugamos hoy

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/au2JD1EmyJ",44,12,2019,196452,56,0.03
1330,"Todavia quedan horas para que vayas por la promoción del dia San Valentín.

Boletos en puntos Tengo https://t.co/qIowbpNihC",20,3,2019,196452,23,0.01
1331,"Subí una foto con tu novia(o),esposa(o),amigo(a) con la camisa del Olimpia y a los mas acaremelados los mandamos al estadio gratis con pases dobles para el Clásico del domingo.

¡San Valentín Olimpista!

#ElMásGrandeDeCa https://t.co/Fhs7NoBj1E",112,25,2019,196452,137,0.07
1332,"¡Hoy juega el amor de nuestras vidas!

¡Hoy juega La Pimpa!

¡Olimpista! El camino a la 31 lo recorremos juntos

📅 Jueves 14/02/19
⏱ 7:00 pm
🏟 Estadio Juan Ramón Brevé Vargas

🦁💪👊

#ElMásGrandeDeCa https://t.co/PpE6mf56kB",76,20,2019,196452,96,0.05
1333,"¡Olimpista! Celebremos San Valentín el domingo en el Nacional.

Acercate a los puntos Tengo este 14 de febrero y por la compra de tu ticket para el partido Olimpia - Real España del domingo 17/02/19 adquirí el de tu pareja con el 50% de descuento en todas las localidades. https://t.co/gYde7S2fAg",76,18,2019,196452,94,0.05
1334,"¡Buen Miercoles Olimpistas!

¡Gracias a ustedes somos locales en todos lados siempre!

#ElMásGrandeDeCa https://t.co/xJMGnmwkNe",191,38,2019,196452,229,0.12
1335,"¡Nuestro León legionario esta de Cumpleaños!

¡Felicidades Albert Ellis! ¡Esta es tu casa!

#CumpleañosAlbo 
#ElMásGrandeDeCa https://t.co/fBmcswed7B",140,18,2019,196452,158,0.08
1336,"¡Olimpista! ¡El Más Popular te convoca!

La ruta hacia la 31 continúa y el próximo destino nos lleva a Juticalpa.

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/GdXWqvpZ6G",61,15,2019,196452,76,0.04
1337,"¡Buen inicio de semana para todos los Olimpistas del mundo entero!

Gracias por su compromiso y amor a este Club.

El Club Olimpia Deportivo peleara este campeonato hasta el final ¡Hasta El Último Minuto!

¡Locales en todos lados siempre!

#ElMásGrandeDeCa https://t.co/H4ZxoZRJiv",130,22,2019,196452,152,0.08
1338,"¡Final en el Nacional!

Lo empatamos al final

Motagua 1 - Olimpia 1

Elmer Güity al 93

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/5di6DrInsY",95,25,2019,196452,120,0.06
1339,"¡Goooooooooooooool!
¡Gooooooooooooooo! ¡Güity! ¡Güity! ¡Güity! ¡Vamos Olimpia!

Elmer Güity minuto 93'

Motagua 1 - Olimpia 1

#ElMásGrandeDeCa https://t.co/EQZ1QWqW1P",290,61,2019,196452,351,0.18
1340,"70' minutos del segundo tiempo

Motagua 1 - Olimpia 0

¡Vamos Olimpia!",4,1,2019,196452,5,0.0
1341,"Tercer y último cambio en Olimpia al 54' del segundo tiempo.

Sale: Guillermo Chavasco
Entra: Jerry Bengston

¡Vamos Olimpia!",10,1,2019,196452,11,0.01
1342,"Inicia el segundo tiempo en el Nacional

Motagua 1 - Olimpia 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",3,0,2019,196452,3,0.0
1343,"Segundo cambio en Olimpia:

Sale:Edwin Rodriguez
Entra:Alejandro Reyes

¡Vamos Olimpia!",6,0,2019,196452,6,0.0
1344,"Final del primer tiempo

Motagua 1 - Olimpia 0 

¡Vamos Olimpia! 

#ElMásGrandeDeCa https://t.co/8RPJvGty02",8,3,2019,196452,11,0.01
1345,"33 minutos del primer tiempo

Motagua 1- Olimpia 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",4,1,2019,196452,5,0.0
1346,"Primer cambio en Olimpia a los 22' minutos:

Sale:Jonathan Paz
Entra: Elmer Güity

¡Vamos Olimpia!",12,2,2019,196452,14,0.01
1347,"Minuto 16 gol de Motagua

¡Vamos Olimpia! 

#ElMásGrandeDeCa",7,2,2019,196452,9,0.0
1348,"14' minutos penal para Motagua

¡Vamos Olimpia!

#ElMásGrandeDeCa",4,1,2019,196452,5,0.0
1349,"12' minutos del primer tiempo

Motagua 0 - Olimpia 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",9,1,2019,196452,10,0.01
1350,"¡Arranca el Superclásico en el Nacional!

Motagua 0 - Olimpia 0

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/5CSsJK2TMO",14,2,2019,196452,16,0.01
1351,"¡Hoy hay carnaval ¡Hoy juega Olimpia!

🎶Somos el pueblo y el carnaval,Olimpia te llevo en el alma y cada dia te quiero más🎶

#ElMásGrandeDeCa https://t.co/dKxJ59qIB1",126,36,2019,196452,162,0.08
1352,"¡Olimpista! Danos tu resultado para el Superclásico de mañana.

#ElMásGrandeDeCa https://t.co/yGIHZV54FD",62,11,2019,196452,73,0.04
1353,"¡Un dia nos separa de ver al Más Grande!

¡Vamos Olimpia! 

#ElMásGrandeDeCa https://t.co/DsqvqKHz9o",123,21,2019,196452,144,0.07
1354,"¡El referente vuelve al marco! 

¡Donis querido!

#ElMásGrandeDeCa https://t.co/f6nPdpH6WT",212,33,2019,196452,245,0.12
1355,"El Club Olimpia Deportivo se solidariza con toda la afición,directiva y cuerpo técnico del @Flamengo por la perdida irreparable de jugadores reservistas y personal del Club.

#ForcaFlamengo 
#FuerzaFlamengo https://t.co/K5PFvdtIxN",195,74,2019,196452,269,0.14
1356,Dia de medios viernes 08/02/19 Entrevista a Leandro Sosa vía Canal de Youtube Club Olimpia  https://t.co/fh2psPRPhz,25,8,2019,196452,33,0.02
1357,"Ustedes le dan el color a nuestra gradería.

¡Olimpista! El domingo es el Superclásico y tu apoyo es vital para sacar los tres puntos.

¡Nos vemos en el Nacional!

#AbandonarteJamas 
#ElMásGrandeDeCa https://t.co/SvRDYr9AFg",87,14,2019,196452,101,0.05
1358,"Olimpista únete en apoyo a la Fundación Para El Niño Con Cáncer y adquiére la camiseta conmemorativa que utiliza el Club Olimpia Deportivo en el mes de febrero 💛🦁

Disponible en toda las tiendas Diunsa del país.

#ElMásGrandeDeCa https://t.co/IabGXrQ7ru",78,17,2019,196452,95,0.05
1359,"¡Olimpista! Tu apoyo partido a partido es de vital importancia.

¡El Superclásico lo jugamos juntos!
¡La mejor afición de Centroamerica!

#AbandonarteJamas
#ElMásGrandeDeCa https://t.co/I9NEFAMggh",103,28,2019,196452,131,0.07
1360,"En Olimpia respetamos al adulto mayor.
50 % de descuento en todos los partidos de local de nuestro Club junto con otras promociones.

#ElMásGrandeDeCa https://t.co/SjEaELKv1W",42,14,2019,196452,56,0.03
1361,"¡Olimpista! El Superclásico lo jugamos juntos.

📅 Domingo 10/02/19
⏱ 4:00 pm
🏟 Estadio Nacional

🦁💪👊 https://t.co/xTnuIW08r0",124,29,2019,196452,153,0.08
1362,Entrevista Dt Manuel Keosseian dia de medios Vía Canal de Youtube Club Olimpia Deportivo https://t.co/8r9uYjh8KR,31,7,2019,196452,38,0.02
1363,"Gracias a todos los aficionados del Club Más Grande de Centroamérica por seguir haciendo crecer a esta Institución.

¡Somos Olimpia!

#ElMásGrandeDeCa https://t.co/C8u4pkTiaB",127,32,2019,196452,159,0.08
1364,"Entrega de donación por parte del Club Olimpia Deportivo a la Fundación Hondureña Para El Niño Con Cáncer.

Febrero,mes de la Lucha Contra el Cáncer de Niño.

🎗🎗🎗🎗🎗🎗🎗🎗🎗🎗🎗🎗

 #ElMásGrandeDeCa https://t.co/QodFMJthu6",81,14,2019,196452,95,0.05
1365,"¡Olimpista! El domingo se juega el Superclásico!

Tu apoyo desde cada rincón del mundo es fundamental en el camino hacia la 31.

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/52x8r0IiNR",82,21,2019,196452,103,0.05
1366,"Nuestro referente dejó un mensaje de agradecimiento a todos por motivo de su cumpleaños previo al juego de ayer.

¡Donis Querido! https://t.co/PQ8lj8G9zy",193,20,2019,196452,213,0.11
1367,"¡Grito de Gol!

¡Así hasta el final!

#ElMásGrandeDeCa https://t.co/zp5AfgbXC5",77,14,2019,196452,91,0.05
1368,"Dale ""Me Gusta"" y Compartí a Chavasco para que tengas una gran semana https://t.co/qnrwJEgxCS",221,44,2019,196452,265,0.13
1369,"¡En este abrazo estamos todos!

¡Buen inicio de semana para todos los Olimpistas en el mundo!

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/cqMo8Q63hw",99,25,2019,196452,124,0.06
1370,"¡Feliz Cumpleaños ídolo!

Nuestro referente,16 veces campeón de Liga,una Liga de Concacaf,dos mundiales de fútbol.

¡Esta es tu casa!

#CumpleañosAlbo https://t.co/tNeziqRmvV",250,51,2019,196452,301,0.15
1371,Votá por el mejor jugador del partido,29,5,2019,196452,34,0.02
1372,"¡Final en el Nacional!

Olimpia 2 - Platense 1

Emiliano Bonfigli y Junior Lacayo

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/vPCANRYpvS",109,44,2019,196452,153,0.08
1373,"¡Gooooooooooool! ¡Gooooooooooool del Más Grande!

¡Junior Lacayo al 86!

Olimpia 2 - Platense 1

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/WurrVrHXmY",129,30,2019,196452,159,0.08
1374,"Gol de Platense al 84

Autogol de Martín Bonjour

Olimpia 1 - Platense 1 

¡Vamos Olimpia!",22,3,2019,196452,25,0.01
1375,"Tercer cambio en Olimpia al 73:

Entra:German Mejia
Sale:Edwin Rodriguez

¡Vamos Olimpia!

#ElMásGrandeDeCa",12,1,2019,196452,13,0.01
1376,"Segundo cambio en Olimpia al 68:

Entra:Alejandro Reyes
Sale:Guillermo Chavasco

¡Vamos Olimpia!

#ElMásGrandeDeCa",13,3,2019,196452,16,0.01
1377,"66 minutos del segundo tiempo 

Olimpia 1 - Platense 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",8,2,2019,196452,10,0.01
1378,"Primer cambio en Olimpia al 58:

Entra:Junior Lacayo
Sale:Emiliano Bonfigli

¡Vamos Olimpia!

#ElMásGrandeDeCa",14,1,2019,196452,15,0.01
1379,"57 minutos del segundo tiempo 

Olimpia 1 - Platense 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",9,2,2019,196452,11,0.01
1380,"Inicia el segundo tiempo en el Nacional

¡Vamos Olimpia!

#ElMásGrandeDeCa",13,4,2019,196452,17,0.01
1381,"Final del primer tiempo 

Olimpia 1 - Platense 0

Emiliano Nicolás Bonfigli 7'

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/OlQCAWuCb4",23,8,2019,196452,31,0.02
1382,"37 minutos del primer tiempo 

Olimpia 1 - Platense 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",11,2,2019,196452,13,0.01
1383,"25 minutos del primer tiempo 

Olimpia 1 - Platense 0

¡Vamos Olimpia!

#ElMásGrandeDeCa",14,2,2019,196452,16,0.01
1384,"10 minutos del primer tiempo

Olimpia 1 - Platense 0

Emiliano Bonfigli 7'

#ElMásGrandeDeCa",19,4,2019,196452,23,0.01
1385,"¡Goooooooooooool! ¡Goooooooooooool!

¡Emiliano Bonfigli se estrena con el más grande!

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/utcX4s82Mc",149,45,2019,196452,194,0.1
1386,"¡Arranca en el Nacional! 

Olimpia 0 - Platense 0 

¡Vamos Olimpia!

#ElMásGrandeDeCa https://t.co/xHajKYdAac",15,6,2019,196452,21,0.01
1387,Asi jugamos hoy https://t.co/mbzO2g2X14,31,10,2019,196452,41,0.02
1388,"¡El León sale de cacería! ¡Hoy juega el Tetracampeón!

Sol Lps. 60 Lps Sombra Lps.100  Silla Lps. 200.

Niños menores de 12 años en Sol entran gratis en compañía de un adulto.

Venta de boletos solo en puntos Tengo. 

¡Abandonarte jamas! https://t.co/KzKFDVzx1u",82,16,2019,196452,98,0.05
1389,"¡Olimpista! Nos vemos mañana en el Nacional para apoyar a nuestro amado León.

Sol Lps. 60 Lps Sombra Lps.100  Silla Lps. 200.

Niños menores de 12 años en Sol entran gratis en compañía de un adulto.

Venta de boletos solo en puntos Tengo. 

¡Abandonarte jamas! https://t.co/gxtU9io2Tr",129,22,2019,196452,151,0.08
1390,Comunicado Club Olimpia Deportivo https://t.co/61BrQ8oPTT,75,19,2019,196452,94,0.05
1391,Galeria partido de reservas Marathon-Olimpia https://t.co/lNIHPUf1kF,41,3,2019,196452,44,0.02
1392,"Adivinen que pasó una fecha como hoy y ganate entradas para el Olimpia-Platense del domingo.

#AbandonarteJamas https://t.co/XWwWNYs7QE",149,32,2019,196452,181,0.09
1393,Palabras de Leandro Sosa para toda la afición de Olimpia https://t.co/133xiEW60S,196,39,2019,196452,235,0.12
1394,¡Leandro Sosa ya luce la de Olimpia! https://t.co/Ejz0M24Ych,94,31,2019,196452,125,0.06
1395,"¡Tenemos boletos para el próximo domingo!

Subí tu foto con la camiseta conmemorativa en apoyo a la Fundación Para El Niño Con Cáncer y ganate un boleto para ver al nuevo León

#AbandonarteJamas https://t.co/i9xO1sKbbk",32,7,2019,196452,39,0.02
1396,"¡Llegó el Díez!! 

¡Vamos Olimpia! https://t.co/Zdj4U3Eg8Y",123,22,2019,196452,145,0.07
1397,"¡Ya tenemos al Díez!
💪👊🦁 https://t.co/uFRPNCtj9S",238,57,2019,196452,295,0.15
1398,"¡Felicidades Ever Alvarado y Jorge Alvarez!

¡Esta es su casa!

#CumpleañosAlbo https://t.co/NR8JRKC4rZ",114,8,2019,196452,122,0.06
1399,"¡Final en el Yankel! Marathon 3 - Olimpia 3 en reservas

Daniel Durón,Andrew Connor y Jorge Almendarez anotaron por los nuestros

¡Vamos Olimpia!

#LaReserva https://t.co/4H5EZO1kSh",29,7,2019,196452,36,0.02
1400,"Final del primer tiempo en el Yankel Rosenthal: Marathon 1 - Olimpia1

Daniel Durón anotó por los nuestros a los 26 minutos.

#LaReserva",19,3,2019,196452,22,0.01
1401,https://t.co/GWV4WO6adv,34,4,2019,196452,38,0.02
1402,Ya calienta Olimpia en el Yankel Rosenthal para el Clásico en el Torneo de Reservas https://t.co/t7sqRPM7uq,17,4,2019,196452,21,0.01
1403,"¡Olimpista! ¡Caemos juntos nos levantamos juntos!

Sol Lps. 60 Lps Sombra Lps.100  Silla Lps. 200.

Niños menores de 12 años en Sol entran gratis en compañía de un adulto.

Venta de boletos solo en puntos Tengo 

¡Abandonarte jamas! https://t.co/yZQvKfNtwg",76,18,2019,196452,94,0.05
1404,"El Clásico Nacional también se juega en reservas.

📅 miercoles 30/01/19
⏱ 3:00 pm
🏟 Yankel Rosenthal

Transmisión en vivo por Facebook Live https://t.co/iV2uDklCGG https://t.co/AfCZWV8XvM",14,4,2019,196452,18,0.01
1405,"Leandro Sosa Toranza el nuevo jugador de Olimpia

¡Vamos Olimpia! https://t.co/cPWzKst5dX",97,23,2019,196452,120,0.06
1406,"El Club Olimpia deportivo da la bienvenida al mediocentro ofensivo de 24 años: Leandro Sosa(Uruguay) proveniente del Atletico Venezuela de la primera división de ese país.

¡Bienvenido al Más Grande de Centroamérica! https://t.co/KLh6mAKyao",181,58,2019,196452,239,0.12
1407,"Entrevista DT Manuel Keosseian dia de medios via Canal de Youtube Club Olimpia.

https://t.co/3cfvKZEqkb",11,4,2019,196452,15,0.01
1408,"Entrevista Guillermo Chavasco dia de medios via Canal de Youtube Club Olimpia

https://t.co/bmkrle9KBF",26,9,2019,196452,35,0.02
1409,"""No existe el fracaso definitivo, solo pequeños tropiezos que te acercan un poco más al éxito.""

¡Vamos Olimpia! https://t.co/Z7bPfzunMY",104,14,2019,196452,118,0.06
1410,"¡Olimpista! Suscribite a nuestro canal de Youtube y encontrá  vídeos,información y todos los detalles del Club Olimpia. https://t.co/EPs6oHNhgm",37,6,2019,196452,43,0.02
1411,"¡Feliz inicio de semana a todo el pueblo Olimpista! 

¡Vamos Olimpia! https://t.co/2jb6ECPJeJ",202,34,2019,196452,236,0.12
1412,"Finalizó el partido en el Yankel Rosenthal.

Marathón 1-0 Olimpia

#ElMásGrandeDeCa https://t.co/ob4DJfNWm3",59,13,2019,196452,72,0.04
